SST,access_cm2,cams_csm1_0,canesm5_canoe,cesm2,ciesm,cmcc_cm2_sr5,cmcc_esm2,cnrm_cm6_1,cnrm_cm6_1_hr,cnrm_esm2_1,ec_earth3_cc,fgoals_f3_l,fgoals_g3,fio_esm_2_0,hadgem3_gc31_ll,ipsl_cm6a_lr,kiost_esm,mcm_ua_1_0,miroc_es2l,miroc6,nesm3,noresm2_lm,noresm2_mm,ukesm1_0_ll
-4.0,,,,,,,,,,,,,,,,,,,,,,,,
-3.75,,,,,,,,,,,,,,,,,,,,,,,,
-3.5,,,,,,,,,,,,,,,,,,,,,,,,
-3.25,,,,,,,,,,,,,,,,,,,,,,,,
-3.0,,,,,,,,,,,,,,,,,,,,,,,,
-2.75,,,,,,,,,,,,,,,,,,,,,,,,
17.0,1695693.6087246663,1695334.5633151531,1602217.3232623013,1439077.3856679888,1618270.9087061738,1582759.9148224483,1620903.011120666,1639658.9599796643,1868715.8227181868,1647374.1249795104,1736704.9558301694,1855269.9500635753,1664325.810976881,1602928.6239775165,1723291.63037644,1722320.2903567806,1554767.150798292,1573671.7469552357,1866631.413441918,1837006.9242436092,1666490.2693840808,1477109.871719606,1534793.6588770694,1681916.5530489865
17.25,1725308.7890224745,1722594.4186443011,1629051.2336522595,1445135.9687042525,1636703.9050042701,1626718.685914661,1624217.979339773,1659496.9547400041,1873805.9250604457,1656182.809152531,1786920.5886759325,1895501.1109468576,1707039.6475431414,1637048.393700354,1721351.8110201142,1734254.7109524698,1600431.147820704,1659934.1303360246,1902449.8329680038,1851691.6435822286,1668091.6237761758,1494768.7905740738,1547103.3280857692,1697853.5878185793
17.5,1750376.6222377545,1713708.6569088935,1670919.3490633387,1477074.4951312614,1627877.2417772755,1652291.3883310086,1656125.004008322,1699578.5524498187,1877966.9085000355,1696232.7120022196,1815817.5918615947,1906413.3291621064,1742168.541614619,1664324.6594352145,1734181.7001546512,1749878.2372071526,1624567.1079690673,1666021.2183798442,1913726.4865596222,1873387.748764616,1713812.2091748498,1561003.6711205135,1571267.889992136,1690660.5079181988
17.75,1828934.1537257687,1743000.43413771,1692330.6110307088,1468294.361200347,1630460.4715555653,1645986.3232768811,1685233.4003371326,1743028.9827171238,1894849.2797690884,1710250.4819318454,1836201.8401309215,1923206.0513958498,1756673.0864556052,1684417.2896671873,1751580.603309689,1750977.0600781152,1672646.1162135962,1647660.1789127262,1945159.7220280531,1901831.2529352217,1729571.4810879447,1575339.2142929598,1612717.5750348063,1733174.6216908079
18.0,1842001.0608955584,1750770.6354229609,1718877.8978709741,1508947.858151696,1650439.0040237687,1711559.2386146314,1687568.030836192,1728618.3813580745,1913791.1117616422,1735439.7495322372,1870485.6433369464,1958320.923913291,1818654.7454812743,1706015.047074318,1774288.4044194943,1757352.6310572335,1655895.9027722531,1671057.7343692635,1969249.115437002,1949814.1247042455,1755135.4295057096,1582120.807365952,1651444.4457714919,1751480.0053105787
18.25,1877449.7190042988,1795960.0780763468,1729281.3328276835,1512777.5908066866,1644701.2223728497,1730940.17469698,1739564.9906802466,1787290.121997891,1908593.9847078323,1787092.3425271006,1884818.4349488202,1992463.8623014651,1835008.2273733255,1744401.8210060091,1814710.5753354593,1785713.2497214694,1714731.3536546302,1644997.1873016357,1979230.7273878185,1964733.1371592465,1770648.0214217214,1624599.6079723763,1667435.4387779525,1789188.1377730658
18.5,1925868.5803865376,1817277.548392423,1767583.7270800418,1567850.124443531,1686873.2357247814,1777070.344129837,1767481.793025248,1789006.9733399479,1926051.5051154224,1792326.8537619908,1912473.1830610074,2038602.619724577,1838891.3593720957,1783064.1938367323,1814033.6765996616,1817708.960604682,1734958.5392366322,1713940.202414108,1972787.6380002426,1972774.817004536,1800827.9851702922,1643120.4119459065,1697225.0257361296,1784000.483412468
18.75,1921222.1483605558,1820631.6811248302,1801262.7488576137,1581565.0193450523,1692681.222111861,1816103.7225422715,1817659.8585085147,1845477.2184677124,1919809.8170082641,1834811.5450096997,1935391.0093799792,2038900.1702884182,1892980.6005145854,1833884.920139356,1858047.495062698,1860597.1138039357,1754686.3178237423,1693383.2946548895,2018830.4005286188,2016800.0876618878,1812048.0240755226,1676667.1612829007,1756899.474651351,1838033.316541744
19.0,1940176.2597415375,1858530.5347700596,1823788.0417565433,1605976.4228871951,1748662.9604697805,1864531.4424552773,1860765.3824595395,1846056.8654935576,1937413.9601702834,1870781.0001285581,1959932.1456976947,2078600.4097720494,1898704.658992305,1861537.7210867044,1871115.4012743921,1882303.5517405162,1792277.7884535212,1718506.563702251,2047111.275464029,2037276.705931779,1841687.9526062445,1723521.3176938114,1776589.710960605,1842848.4911817783
19.25,1974329.6783994907,1874995.4404204527,1849028.721672087,1629142.82780484,1761180.729460644,1895072.8395892344,1890933.2307875084,1885053.8948709748,1941109.4140403054,1858845.3214823983,1971772.777947917,2117189.9502627924,1944065.6855834613,1926434.3631511312,1904196.2788351232,1908606.4009966273,1816036.153853503,1780418.1942991922,2077257.5097916631,2080234.44914997,1828924.4410455443,1765550.3727965644,1846238.9366218394,1858714.0411206593
19.5,1982597.177152128,1907487.5125466029,1887956.2165869076,1639029.0716633797,1776664.1639986183,1952150.5241882007,1942486.6259991184,1902079.358010393,1929292.3473424045,1914431.568472111,1983989.7074285275,2187878.742070198,1968145.2935261005,1965646.5686632069,1932468.3851841434,1929745.6750184116,1869251.849589059,1790819.6733118405,2124123.307076136,2094432.6897428685,1867430.0907915,1782027.1436789108,1859427.9572938283,1935125.147178361
19.75,1984026.952257402,1942817.2640279133,1915519.7042870955,1688877.9471769477,1808398.0184896353,1957876.6193424282,1993711.6644345631,1924032.1344604637,1920583.9857714104,1921102.9970138145,1985750.82306635,2209591.7680308893,2016727.2440423388,2015332.9482433868,1949800.0608196259,1974907.3976819443,1894996.4157081083,1819786.8114179263,2146173.2552010217,2144358.0372721353,1877509.9204174099,1840517.8558982213,1906852.6541820006,1899710.9730702601
20.0,1991565.06910707,1939023.0825072606,1953991.3505702163,1703538.718878038,1830717.6948539994,2017967.5696042522,2016573.178306854,1969943.4395101864,1936745.6217497045,1925247.8473821841,2028607.0739493803,2264348.5049132723,2055868.3576861874,2068162.672831781,1987043.8246103923,1990098.1846574435,1913867.5982250157,1873373.3539296787,2185861.560946002,2180282.4024919453,1879810.9410509919,1882430.7389031323,1925764.5565823354,1981244.9045114084
20.25,2043863.066979206,2001071.5643000284,1990178.4434694233,1740754.3570310709,1853072.1473246343,2059094.0588838116,2058959.622449239,1959608.7249397798,1959119.3334439306,1995579.3104836724,2001261.3289120125,2329447.4210303337,2103441.510539315,2119958.8452490317,2031166.2111675956,2061071.0481746558,1980871.8562167485,1844734.4087537853,2228931.3703492484,2257064.7383397133,1886847.030276732,1910226.7820102808,1963232.358542529,1969284.9241779067
20.5,2020025.8758370082,2012797.6179812748,2035725.0467375119,1770845.0920393106,1872941.2291147204,2107014.361273679,2112615.463165139,2021297.897952022,1960985.7224765257,1960166.3726687576,2064867.3966541723,2410385.2456511008,2138250.918945399,2157962.050072872,2066261.501060168,2080583.5438199476,2009569.9233956193,1909302.8158155498,2296572.565044779,2310675.528181394,1925661.7072932504,1955284.3194194273,2029799.4330287124,2013393.8902880352
20.75,2090437.556460294,2076702.1813904445,2021186.2667088076,1816659.6027080796,1917259.1658064958,2160862.428159338,2161982.674032096,2046198.3462897502,1982219.9805794917,2011447.742104068,2058048.6996632777,2470893.5938193873,2191696.690841964,2199088.4821861153,2103476.5934822485,2134939.3623781204,2045225.6412537892,1913714.2245006561,2332494.967136441,2357856.736079245,1944497.7230884957,2045589.6042618318,2067110.628321503,2035712.1805161852
21.0,2075453.8474145946,2109550.0196038247,2078835.5227114938,1842730.4381474003,1918734.0044950861,2226215.9839054453,2217828.42721916,2049982.9724347664,2004311.7290592194,2009943.9996393665,2124757.6635128367,2543587.7573103183,2237686.7144779726,2258972.546714031,2119197.9357951195,2170750.809297446,2102256.054528872,1945992.5543512865,2392052.02586148,2437599.9725807654,2007068.8123577002,2075644.2379355575,2150161.09489964,2077025.5229409824
21.25,2124613.002409097,2171177.3888699533,2081653.7275413456,1880269.2437808008,1980441.865343802,2245018.116265239,2226781.342992869,2100619.5905753626,2023833.2635971126,2051202.5881395917,2121309.1667110845,2580549.8890387504,2305234.751457648,2307835.366648385,2174070.2897319505,2202940.9909910434,2093376.421801885,2035942.13215039,2481465.9010402216,2512123.500256105,2036970.4596160252,2125764.173165148,2203066.358679338,2081874.358398351
21.5,2171143.892818769,2182498.8257918674,2136447.453896956,1921997.4842291167,2013216.6540952162,2297226.9840734657,2299251.321792718,2166573.1690960797,2053353.034362504,2098948.944858002,2177644.743783546,2693655.836602038,2352714.8186645797,2365838.9391828594,2182907.251838366,2239653.3595052487,2154944.1747578997,2042026.8219929608,2544770.7935884073,2552188.2719995324,2078075.7497999307,2184773.011048519,2256028.4962708442,2133807.790294387
21.75,2173983.430118156,2270932.094729455,2156634.581353303,1930977.3469806728,2059920.928395069,2322485.3096224754,2352382.7648651525,2174856.082744136,2087792.3816395383,2122878.5721249436,2211000.20576899,2739872.2384310346,2419287.4376492356,2433834.107492447,2238103.7968834676,2271150.3782433886,2215051.2033436224,2078080.970347838,2573257.008189924,2634892.9970275126,2102763.0637951186,2248267.1000582087,2328740.3552342905,2146308.905492378
22.0,2200962.324670011,2322371.189567439,2201560.400365049,1977967.949943629,2107822.829687552,2374969.414374467,2369770.5773996008,2207065.092117223,2124298.3669823734,2168399.1883605323,2232287.4880290176,2805882.991423954,2501010.4072072287,2486994.357260473,2231924.576273051,2335945.108933102,2242270.972802711,2085177.077943773,2671099.0053247972,2687465.3412794345,2141285.638371959,2342636.4726210507,2366073.343540972,2176785.0278539946
22.25,2268326.989912264,2391747.952206707,2237603.641824029,2013923.4995819728,2149192.622915557,2407698.591776992,2448341.640954856,2265635.4761929656,2150489.9738292405,2221115.370049997,2301451.339953018,2865437.079734022,2562417.766815099,2552461.3024944826,2301299.0321267447,2341157.867439877,2324684.7627354534,2144715.0988095026,2687644.6864721123,2726504.3775938787,2181491.4746182184,2390606.601993474,2458419.3897841773,2206485.212307901
22.5,2265748.526576591,2453798.590181732,2243303.1914404957,2050683.405553442,2214652.846002203,2452889.6711550336,2473153.627534895,2317391.093934637,2183728.1669694437,2277775.5516048777,2323756.4164309646,2913379.935340448,2607305.2969255736,2587052.199020704,2302438.084133495,2384241.223743728,2420902.1217024834,2208680.9843823113,2720521.958215569,2829697.7429051544,2219749.1126812734,2524014.3428336633,2515989.410164804,2227332.601330064
22.75,2338980.115471782,2532413.748083623,2304745.3704226813,2095031.8194631808,2274712.046768333,2471870.43864019,2499700.0927877715,2340318.045723597,2228627.780279102,2337757.4052470815,2353801.173753103,2998782.388898994,2690936.6765252603,2663862.799795844,2352244.3191261003,2396097.9158697417,2496501.141023434,2241516.4871462043,2785356.662355365,2831276.438947244,2285617.590558081,2537109.553970597,2546312.0415470237,2263450.241102363
23.0,2355749.0691919904,2606061.6826669695,2312164.3282086053,2134893.3062419314,2326244.7215508837,2540227.940549446,2567314.7702691336,2374890.319423415,2258322.545476798,2376126.5529846423,2389492.0682878206,3056494.0707522016,2732178.548042933,2745326.669141278,2372963.57449179,2451176.1507351324,2556218.4648376233,2240976.778875553,2834955.645019936,2898853.288946123,2305940.7469125516,2624429.45316202,2600311.8491681996,2277725.4334035353
23.25,2408955.4389698724,2644431.6402672133,2332568.9212644463,2176116.7313242247,2389595.5424341722,2575249.7331581404,2566778.2614008584,2441480.6268477584,2290951.1795181506,2447631.9725295557,2411433.4425474512,3137981.2869697916,2823963.7392277573,2815578.5789334555,2425880.2876535184,2453156.5643710224,2631854.8551892946,2282494.8257510155,2900371.9014254194,2946846.2902154634,2386688.342315847,2659072.1288522664,2640944.0017840937,2328934.4063890344
23.5,2452335.1659294474,2704887.04464283,2346009.918699958,2216637.641733574,2453969.9241585587,2635383.8239665753,2662201.2555635916,2464215.206182798,2345694.823876872,2473215.312618198,2463136.777365627,3258220.2857550997,2911637.3776137033,2878671.9685230255,2471489.464429422,2501657.699610508,2670163.9672595225,2327120.852991422,2946574.177213091,3022636.195476734,2405291.765945868,2757723.186512918,2685280.447691975,2347384.1312309033
23.75,2462368.377011877,2765468.41118056,2392801.8287734985,2286317.141080047,2501103.4739452708,2654009.0600142623,2656260.35554253,2512318.2672401485,2404037.693017237,2544657.532363111,2506541.645255782,3301779.23313479,2947754.2631254774,2940841.6168593783,2487865.2154610083,2534955.6761960983,2752229.338567705,2350837.670617046,3068362.1950760754,3079965.4973008414,2478779.70574457,2779070.150756836,2722441.901263439,2399474.0282867607
24.0,2498055.164314559,2803292.6702344576,2435194.840159821,2326667.836265275,2586443.258388057,2724615.5606017546,2700317.91873351,2593184.0227282844,2449096.703472831,2556041.6252115713,2568695.8903716695,3366953.727869901,2964063.5411140844,2990761.627887928,2575401.3214740753,2586649.3427556935,2796912.1868085572,2373275.7928842776,3091457.306709954,3157365.6351016653,2508759.8437851416,2819137.617231889,2755586.922314586,2453117.3372335434
24.25,2536762.4991151635,2856014.736676884,2467314.1957627498,2380072.264569716,2650125.3411725652,2734861.0167927598,2709182.919451049,2618700.4440461937,2497277.192744024,2643735.298071341,2609975.0353914895,3430904.978061098,3002962.687295191,3020185.9448037003,2556004.6868669335,2613120.5088159386,2879291.352515163,2396028.5727937003,3179111.1244318704,3249510.7773579685,2581813.5565432347,2874333.376886541,2794245.0755321328,2464194.678042961
24.5,2585736.3669075244,2913303.8374915123,2495244.596032807,2431447.2434427375,2733234.5865417826,2787144.576325012,2762010.8245279137,2688093.7155802175,2549305.6429874822,2667234.3114528945,2664547.7985567036,3475404.4299632274,3106529.7573967846,3074865.918507923,2645082.2469140254,2665377.101314516,2899924.2103360784,2501659.3559770873,3212522.010254282,3305421.850213889,2625796.2502522324,2946323.240532875,2821883.5064014667,2482766.242729389
24.75,2592772.836604205,2934077.5895663896,2546535.0823599207,2477754.6607884783,2805686.012669072,2811761.629136201,2764367.7334747603,2752964.9394099787,2609698.1311376747,2739313.77212666,2704614.142020861,3458888.773909742,3144981.577080871,3124914.736515392,2674232.4444896234,2701256.5483725867,2990245.659647479,2607087.249558709,3261967.123897061,3382653.1703062057,2687730.2248103693,2974370.3802402383,2862677.8594044773,2535218.848264781
25.0,2643333.8780317595,3033661.0836653393,2538427.585105607,2528330.421967911,2891835.2253393983,2863599.3406364266,2814228.385840589,2791555.3310598605,2663963.4511717595,2802465.453755552,2783510.114667979,3438605.885939974,3203226.596533862,3176982.6560884244,2688390.72923799,2743689.728163026,3046088.531976613,2596048.2514517233,3359942.683410789,3429032.8790465267,2794801.3054847717,2985360.9960915823,2900229.152178244,2568927.325058677
25.25,2700223.4119724217,3092218.2960894266,2584623.289538297,2562713.5588612123,2952557.271823594,2885489.1356243365,2845077.7400932023,2878594.559529565,2732483.757002108,2834837.010996125,2808503.8597218483,3466889.512023926,3237029.7039107988,3245970.689130841,2771140.050061775,2812790.0462651975,3107292.369548162,2649943.9275182956,3409610.4410789954,3506575.6190695907,2814317.246571801,3073264.2278323895,2956178.3456389685,2631204.6040259562
25.5,2769995.422644124,3198053.348107465,2624957.3444962935,2642812.5800416544,3019881.8956100577,2926204.791529193,2904208.435192715,2924410.8061011056,2808139.8194881207,2929925.8843295355,2863947.583684083,3503902.652831713,3340611.673767581,3324135.8511043317,2757823.585282441,2848984.568251552,3156515.1028585723,2694024.412152897,3486083.0542254304,3566516.470820225,2886445.015360312,3085048.532017968,3039853.5737285325,2635889.3526287656
25.75,2801519.470668908,3268960.265769259,2645713.447473353,2678121.870094733,3089943.025138479,2974318.2586192796,2953136.518935608,2981262.902274825,2864833.3297336176,2987421.7045143014,2894702.0635396205,3505377.7801815667,3323193.2172265197,3413175.666108218,2826994.8770500817,2909540.6811067695,3243333.1756160622,2801240.875200185,3544516.747565992,3650192.3006838597,2970150.412535783,3167512.3596723443,3051815.6027461253,2720556.869286046
26.0,2853827.536402009,3412938.0380214374,2670118.3369831606,2744734.2891977485,3160374.227848024,3044518.8340949723,3034081.706680616,3081056.08721447,2968789.401003693,3023792.0424698917,2972015.717713587,3605237.381477067,3392584.837947701,3499742.4747036155,2837374.2867680173,2968017.5798749924,3338006.4700262765,2798532.592849096,3614004.270888762,3749393.281680685,3052004.900264711,3205136.4940467314,3130304.196462631,2741317.0784210726
26.25,2939811.686167515,3536250.0896044094,2754306.1047529164,2785615.3434243924,3226902.462630561,3079004.151934277,3104943.2766713807,3112621.3398167,3061020.4039334385,3125779.9955593743,3028103.6254133456,3612346.1143552316,3428413.3547464428,3613734.786883759,2926999.0097405114,3054658.297973951,3405916.6231203945,2919129.9973985786,3683002.4427693686,3791149.1732159816,3176820.6992245875,3281662.2036569193,3179601.202401161,2797410.757355372
26.5,2947358.411614938,3673876.666759205,2773931.491431612,2851006.620865995,3331238.507948182,3195094.1822905396,3161990.0522008953,3213948.380242521,3168875.4117661966,3183969.203359604,3110370.1873233393,3695340.2297881446,3486423.5478954893,3714821.4804976494,2941022.9322011545,3151405.1331980447,3466613.320136301,3076840.643909165,3819720.5519854804,3819585.435943343,3297630.513004823,3354178.634918502,3275724.765424064,2869473.2786111543
26.75,3054269.919707356,3827011.7110668817,2800849.788913351,2904233.796081832,3428719.01797994,3222646.0034011495,3299845.6659190147,3286369.121707396,3275041.619595094,3302065.0194164333,3197597.466237097,3730007.7288108882,3606602.533249913,3832221.6432615914,3042412.5404675514,3219673.3241371387,3596779.3636384443,3066155.5137688317,3897006.1181652765,3943035.65964141,3410569.7506402046,3437945.5232076934,3361517.766570496,2906478.3926321953
27.0,3083485.5065146647,4079251.023500347,2873421.7787575,2977893.889887087,3523615.3030338576,3360187.1216577473,3347137.6505283876,3406903.2322824076,3390843.448531671,3389217.214623307,3318452.8261979134,3809094.72956773,3727473.934703769,3982289.6490124213,3094681.5575182945,3330177.2038695887,3678308.71397423,3183040.2228891775,3994042.6304017846,3990600.4249051413,3519217.8995545707,3539511.9842484505,3488859.5291680135,2972665.3074135636
27.25,3201641.940238201,4324734.8586854935,2901763.716026306,3046739.3041835264,3618669.816644553,3426932.3471834008,3503961.008984479,3561082.3657893557,3517578.572216381,3476904.1212082487,3423614.0018262863,3974276.451998653,3829305.6125859637,4153529.912873095,3172446.154285922,3407279.921529221,3799096.417879047,3250678.8143518623,4133921.911308231,4181391.761057131,3690415.635946823,3661989.7295134864,3606241.223818201,3016336.869062684
27.5,3272558.891031294,4663700.969810772,2980771.4993728003,3124629.139404528,3726118.773465966,3560054.205105117,3589764.959170457,3624001.812919906,3649579.3152430854,3600137.579046914,3567220.1718051797,4093314.4781581704,3998221.4969694833,4357813.512335431,3240327.950342583,3572624.8542607916,3945974.9722922067,3365914.529173851,4285521.520022046,4315866.229250821,3803421.9215396247,3788684.8941947185,3778355.346765576,3125332.7468225304
27.75,3390340.1361239464,4969165.06898826,3041178.6178210867,3223291.829439799,3864385.0242637866,3698157.7018204024,3720073.530301123,3822947.4916365943,3829814.8623252925,3750324.3774324474,3674595.2317923056,4263220.566091826,4199537.038132408,4568011.162754261,3317305.5513889715,3680367.0046089636,4069616.789097497,3498030.6951204934,4429294.006916508,4442987.39254047,3941914.568948168,3927958.8923832863,3998608.2216573483,3194230.1759912604
28.0,3516439.3460615333,5272717.559735139,3092280.1673605368,3331249.2352546635,3990224.5097845253,3862004.422176361,3918581.2454540366,3972767.028586561,4019071.2645749757,3914323.1812762925,3830601.122220473,4428914.261067246,4493784.346887993,4845432.915012996,3429751.8988287374,3829256.8937172457,4253583.344427629,3573230.778825702,4567862.655307654,4643601.736119646,4097453.1900747186,4092225.6646033777,4170834.800018224,3281355.662324125
28.25,3590918.012076696,5615822.797068787,3182734.9981037485,3476346.8534910316,4156050.1072133095,3997768.3383410773,4052669.2994728666,4169282.8981864816,4252383.757878621,4119204.9650266534,3994834.412616296,4663383.869043929,4849225.561559388,5013739.521336353,3537939.438000303,3980552.1728599435,4419598.296141769,3757940.867712917,4807447.763653293,4857452.862764243,4230265.021727504,4260652.600074132,4310508.999198364,3412766.2315525287
28.5,3762607.0685956553,5791320.541062418,3328074.4144834173,3613661.663604823,4351838.477507995,4180966.279970718,4238510.594278567,4332999.888030023,4485194.3797236355,4301697.576923139,4138431.6927231587,4909902.048115181,5187047.95296828,5256218.828793699,3654161.815021486,4158921.646483132,4686762.249229258,3923908.481426586,4985944.161924969,5170124.808398102,4406772.665317853,4391272.489750978,4548049.095452164,3491021.436049548
28.75,3918987.1370028006,6150084.82093188,3427905.1001362945,3786931.023465041,4560266.412925489,4327167.116740631,4414443.698164767,4508983.379580122,4670548.662758133,4468961.769742156,4350289.240650495,5149989.987081557,5594810.492122997,5494805.007018176,3816144.754063404,4264824.396352132,4856354.000134757,4161508.841377692,5169481.30527138,5358385.710568949,4715821.6724463375,4593171.202836123,4808242.278491512,3647079.3159212633
29.0,4089352.4808191243,6450104.87309157,3562068.435360186,3974040.7053730125,4775166.722000816,4549382.204015732,4600783.051073624,4701745.420605342,4939709.042963028,4676020.377319134,4551384.435231613,5423556.373988036,5910024.8030592315,5741303.667524193,3983636.242944255,4472494.118719737,5096738.2405224135,4400462.71816875,5394863.830448266,5751722.939456448,5036246.852083727,4751733.314169682,5020587.18453046,3817895.583338622
29.25,4329658.921695015,6678813.944916185,3738608.1339852302,4168642.082268686,5013270.440781853,4746263.83630689,4804380.364934575,4929794.592420491,5126337.324727637,4932434.788204309,4753879.435377381,5749013.227831581,6303724.950168494,5947743.107080633,4206685.180031025,4604394.125416611,5281478.484873829,4647185.44309304,5571998.216151093,6147632.479635239,5486209.880435221,4992946.936886528,5279227.655766516,4009950.9389537754
29.5,4627020.140810591,7056460.56405789,3898850.3734310325,4344516.103508776,5274545.471248338,4958876.981588855,5063299.654862664,5146409.09545699,5318463.546749346,5137054.819730036,4962450.009427591,6133501.537805557,6676239.323332758,6087739.522654274,4449327.27557191,4841421.649744265,5405628.701616808,4907304.8153955,5680536.369665435,6583897.378609397,5991702.7440964095,5208452.153742183,5510647.096232674,4184694.4125953442
29.75,4905164.762257634,7418299.3916852,4073246.0713472655,4618371.348522967,5559088.881256219,5202666.1944737,5251155.71554944,5427651.74174537,5608063.502175996,5390365.188644063,5158550.798945283,6495463.044808648,7203913.214285128,6293524.900826368,4715350.457446821,5077001.138415077,5653703.084160255,5338413.546584389,5856267.960968654,7052452.765868158,6482212.704939813,5479980.895002105,5775638.5461958395,4439724.6751951445
30.0,5177278.701043273,7771048.185900816,4234535.97250765,4949417.162100705,5885304.120552265,5402509.427676663,5480562.720068585,5786529.656604651,5955665.311184537,5743241.20365507,5429042.165802262,6896859.523309072,7851191.954455867,6437090.255654248,4932403.094932556,5240740.489631595,5822954.768171831,5704956.377595179,5898667.836772167,7344221.898704587,6995855.583781821,5729880.867238623,6043935.997350114,4660797.889313206
30.25,5507600.243269718,8338821.006435077,4349093.667966698,5315326.205102111,6147256.472892125,5660496.2010348635,5718412.355882385,6123138.465397806,6407736.619842645,6118687.947974985,5718061.10893238,7450078.7275331095,8590933.3684419,6463822.870963993,5219309.118807966,5450530.3761987975,6178112.480429216,6166823.686371919,6126744.095311482,7409528.288275286,7274409.010373491,5891445.837886926,6261239.436475465,4939212.337429451
30.5,5815071.2323908955,9012482.136764653,4496091.76534829,5594336.951525196,6435455.746296421,5853917.956505804,5919263.936750643,6557468.560160493,6798960.425967881,6562667.270755768,5964841.493624312,7846414.938691515,9209530.804929618,6549150.808537512,5534066.508416089,5570617.043078047,6489670.905238874,6533269.395780968,6166175.543946526,7444670.197756969,7794246.1669196505,6065427.515753486,6467295.051001404,5204571.238719044
30.75,6058412.968378298,9355111.71839339,4608455.046792695,5807688.043676463,6601685.028904134,6039525.948112257,6160658.048705361,6869494.762487007,7082071.329625968,6994831.465263136,6303867.005538623,8275064.465399944,9584929.793999238,6767083.499541081,5828751.100983158,5682874.036605199,6897242.445525545,7030070.541988922,6345373.807750471,7150784.0760959275,8295409.514402159,6277050.307049144,6560550.432124687,5495146.188681458
31.0,6368499.2737427335,9025128.877459144,4681883.119782708,5983895.910902456,6851679.748461925,6207145.702126128,6334983.948626258,7179689.57696747,7332715.116118056,7241324.350800139,6652737.239111409,8594830.007484667,9309108.736507012,6834770.547624242,6136541.549301609,5742536.198617415,7479366.745085341,7589798.814801823,6175222.930104631,6956521.84806055,8782960.045161566,6393456.680070068,6762516.227017143,5777482.720850337
31.25,6695935.587981253,8574259.312722016,4844845.4989639055,6190807.856808316,6959165.177870722,6440529.396134059,6486201.2702902015,7455843.592880134,7684152.971012346,7485112.856507734,7012725.145894889,8970345.357877096,8785478.54532658,7108250.6707238285,6543243.860667373,5885862.9186853925,8003516.981266253,8203213.492744677,6121337.337001974,6518815.444605394,9209900.241585067,6650475.533742847,7043536.157323086,6249441.7553912075
31.5,7020509.692286058,7219535.241212845,5066121.37020377,6271726.2805289645,6922976.50703644,6596459.524652943,6666716.478283217,7636787.294897426,7913163.161045595,7592702.574328163,7391388.403092992,8642841.943588026,7704182.082790837,7131110.476768436,6992008.123888883,5986580.484199639,8401188.745760195,8472609.557499567,5828030.720625733,5905066.344951514,9188919.826732982,6909435.695998684,7273804.145325921,6557369.135467125
31.75,7394796.845048211,5298435.339536984,5348513.7135380255,6410802.3659399785,6931806.76562604,6757763.348134358,6860180.456419743,7883925.097119591,8109805.114166144,7826149.18767039,7675950.37649513,7235602.75244499,5957356.55159066,7184384.774066289,7475944.600850655,6055378.051548756,8379544.457131241,9048375.90915813,5784712.641293786,4997241.296299501,8908461.808728537,7175302.919370998,7465713.169888121,6997098.162326234
32.0,7754075.333228487,3513702.0365580874,5653051.562612245,6568983.826733329,7054606.064270829,6820114.300149629,6954364.851185481,8088664.882875096,8338159.840662639,8092193.808766278,8008705.177992792,4989775.7135477355,4050092.654160066,7038794.473250187,7910445.223570853,6220814.983405084,7432842.660189715,9163786.070278283,5654332.602795572,4013118.6607816294,7938453.581339692,7273653.789834282,7504272.003038175,7383329.134724473
32.25,7908513.4499470685,2279822.680077807,6032848.4867938645,6776820.470091444,7298392.103862474,6970761.553558928,7153148.366162444,8030786.965824358,8150246.127179001,8274904.959268859,8469951.529792324,2843887.2993258853,2510641.415530985,6797610.267097762,8249181.929629008,6352639.444809827,5748706.024683461,8959297.156011524,5427019.030738946,3010877.889345227,6551701.5998723,7560882.579688274,7210434.954635678,7883573.805368654
32.5,7833466.505501255,1527029.9860999426,6392297.722509905,6811580.285805904,7549144.985133836,7236959.914082845,7306737.2102162335,7641990.283506624,7422570.335732662,8179542.779707995,8505340.090610677,1593151.3742516835,1468810.7768235062,6327740.183451277,8556773.282117324,6386744.27244932,3755055.5550500695,8267212.319259644,5145032.905633002,2319641.0129476027,5095148.076158408,7591416.000636881,6842736.910897457,8331490.615925008
32.75,7866569.050858757,1024376.030770429,6805119.868061875,6890853.736731269,7656625.455744021,7207337.654910463,7573382.992285179,6934080.767011354,6449978.040161075,7523380.644970634,8295451.7748726355,658368.5603144674,837668.6602116209,5517853.3656459,8496429.273793017,6422141.764483019,1989119.2305195548,7483713.549570893,4445626.7433635825,1816099.4421241067,3779587.1088770665,7158340.582705411,6242956.416282654,8598399.875034679
33.0,7627451.583239873,613764.3481705984,7309765.914994732,6967770.075090004,7572007.211930998,7158248.960659258,7528590.25127642,5811885.71374529,5061526.185041254,6340574.672823531,7940658.456752719,207406.78836625995,461728.20367188886,3969627.574944583,8083166.273525065,6435164.323304784,778205.761873303,6500613.372757883,3263789.4296127665,1345429.3696199474,2737795.8897518967,6518463.278126572,5269481.211393877,8494330.78056139
