SST,access_cm2,cams_csm1_0,canesm5_canoe,cesm2,ciesm,cmcc_cm2_sr5,cmcc_esm2,cnrm_cm6_1,cnrm_cm6_1_hr,cnrm_esm2_1,ec_earth3_cc,fgoals_f3_l,fgoals_g3,fio_esm_2_0,hadgem3_gc31_ll,ipsl_cm6a_lr,kiost_esm,mcm_ua_1_0,miroc_es2l,miroc6,nesm3,noresm2_lm,noresm2_mm,ukesm1_0_ll
13.5,1604470.4241044016,1556153.5543594838,1581780.985830206,1449758.720619765,1546114.4863022892,1590687.2203781244,1590701.8305632996,1544807.3273917255,1851347.5632734876,1633108.9000626912,1761962.3058051919,1726642.977976062,1497582.299343326,1539698.105712746,1658901.440052206,1621807.1923961784,1399252.4418356202,1592330.0044271874,1982368.5490904865,1728246.6399466775,1533058.6172749347,1445882.4506239025,1536757.7458294376,1580476.902758107
13.75,1609081.7666078624,1550852.509069999,1584667.539228656,1435544.4070496848,1541274.8289317074,1610857.0218075116,1578256.1015202783,1562758.040502476,1858648.8511406726,1604539.6353673358,1766422.0517103455,1714219.8210500516,1510690.693903403,1547729.6886632082,1649982.997641708,1638534.578583255,1412645.3766091375,1591330.339592269,1949798.4764372509,1754151.6539482493,1565791.99443742,1516672.96979147,1513494.7384705255,1604202.5593960646
14.0,1653648.9080436735,1598117.144867595,1615331.462154735,1439402.7294591411,1548864.2870569662,1616993.2112010175,1574332.5871676533,1571100.6159506566,1854353.4388814406,1623997.9846145168,1752059.1404038777,1732197.5449385932,1539449.265502424,1564233.7699720787,1662980.534890146,1641302.740728595,1407376.1040741315,1562870.1836709687,1914162.3388784293,1720960.931888725,1560927.733450543,1560338.403318781,1474099.5572149537,1614857.787601442
14.25,1670948.1713461443,1573348.7312900543,1617916.2268231853,1431939.1459055524,1543033.7369670868,1636588.6624111985,1568914.098958102,1581825.5530435678,1856084.2126794583,1608008.895335284,1751104.9806410184,1752245.2838007465,1552261.7236982547,1577994.120228464,1678847.003776767,1665804.97750369,1407641.738668124,1579108.4989949574,1913428.4389588472,1717500.5507120364,1582075.8137067014,1582874.6462555076,1457509.7400413281,1637358.361120484
14.5,1660843.2548840551,1577634.629038461,1613345.9360735056,1428538.5497144207,1555050.5606194697,1610043.9934596005,1570802.350569277,1568577.2696970303,1863245.164811279,1605282.510923299,1730157.5854034857,1734105.7386391812,1521926.1112847473,1580742.8446526383,1709077.7158624043,1665090.3542434087,1445065.590973854,1546605.6411916127,1889229.6885070512,1720676.4046741833,1591299.427512689,1552826.653862115,1463842.3388770276,1637550.1449511556
14.75,1708868.0973772136,1628629.5805333774,1620257.4716121645,1431154.2332283368,1552307.8377819783,1616164.326496341,1571259.9734538684,1614496.0059047323,1862494.5810014263,1621430.0345217243,1744350.599798087,1760739.0043252744,1548011.520192464,1597186.2447143903,1711587.561312849,1684487.4094967986,1448632.2945321256,1584171.7047817202,1891039.8547004499,1717757.7274532318,1617582.0756283095,1510463.55346265,1480768.8703685529,1664296.0989782305
15.0,1740082.7336462482,1630554.4466993331,1639140.1816167543,1437061.8632232638,1573060.7495788517,1641157.6352252816,1562702.2653326122,1619896.7753774615,1868166.6397822553,1626127.4378237869,1772613.8711632092,1787602.685128024,1549110.8084940044,1605402.9200550716,1741796.3155848186,1686795.245330406,1468847.7454732838,1618952.6268626126,1889344.679553451,1704683.504916928,1615952.6225291165,1463383.9164449808,1493758.6832858433,1657704.8531913613
15.25,1719879.5621241946,1673185.7005344708,1694518.0484548917,1432622.2781734033,1580090.0216730435,1623318.2853123925,1577252.0347561836,1640733.3150729556,1881026.7410541736,1631672.766250307,1800440.8167631265,1795581.1495578506,1563244.377390139,1603333.0391321038,1737135.4140932632,1712358.151001598,1496698.8953009085,1594225.6317776188,1872395.540726575,1767759.7690371312,1633282.42210852,1452762.2467086532,1501674.4078606837,1673008.8702487512
15.5,1770097.2085673881,1734098.6247727394,1682308.6569617733,1455968.2560313253,1572861.5589165688,1632463.7962948193,1575670.1698235888,1673053.854752396,1905774.3066183727,1651276.8201118093,1838430.9313147285,1822712.8054155149,1577256.2941341111,1617063.1724560044,1739089.422707211,1719237.9659253901,1524732.7685859276,1662304.1777503418,1882776.6344589465,1777752.525428136,1635996.4332532017,1468821.4490941076,1491883.615518021,1665913.0618889837
15.75,1775857.6838591027,1712779.5364777248,1688864.0724030987,1459938.4197767864,1593030.2124171257,1653134.2780248036,1593508.7016237865,1673325.0908411632,1913595.5787422152,1668428.447089701,1834268.5661281818,1863682.6846038646,1654745.9242191026,1641227.33357298,1742168.9122889691,1740710.0276758166,1541063.090454275,1642842.7639109439,1907227.3601564784,1787183.220869599,1648920.8585496093,1488509.8549973748,1520059.1064007499,1679762.961261677
16.0,1806771.70589684,1750972.4814681371,1734815.3863690982,1479972.2921894826,1582351.385233272,1647842.6153195265,1600442.8627062277,1724725.9408679153,1912344.0531821107,1689954.4430040158,1831562.0681514163,1851894.1868865562,1647562.604434707,1655465.9710461155,1762394.1310365272,1762444.795687531,1551868.8705498234,1727138.001897523,1912139.35603425,1812992.4049270947,1687274.6139328408,1500374.0327169967,1550554.3683861676,1713192.242100022
16.25,1841075.704909339,1744574.8825068632,1754271.520473697,1494277.6388537523,1602046.8754387912,1674448.8037612222,1635132.62567786,1727358.0370970783,1913059.2329030614,1698177.6516831426,1825606.768535802,1912868.1849288363,1695343.2282283811,1677109.3810193466,1790748.549269344,1774829.656364889,1602311.9725178082,1634179.2477206318,1928694.951765407,1852261.0459857709,1693794.0049173182,1526159.033606038,1598998.8149825153,1755323.0188150983
16.5,1858267.8051380534,1786473.4075597762,1765110.3362158283,1515495.287834341,1614051.8617026734,1693218.5432586381,1646608.8287881503,1759627.2286786167,1919612.3899306385,1736989.9809914213,1873729.8641511165,1917103.1340759017,1756480.92545518,1699883.2138597171,1827323.407742645,1800737.1054456017,1612424.5567749776,1627992.9455871293,1965224.1944422289,1851869.5820092866,1746897.1535285893,1534130.0109393958,1648859.9445962184,1759366.271749193
16.75,1897636.3662759175,1814451.8580249946,1785016.2684519796,1542436.7205355384,1632480.5821633772,1701925.5569092433,1682992.7404759435,1765283.3878348956,1920831.8141293237,1754738.9282380885,1876751.6876119412,1991745.0303698452,1764592.0057305135,1749521.7649202636,1839828.287084565,1819593.6401566158,1655718.9452655532,1589611.4733804935,1964686.451497367,1905634.6158970052,1751636.7679176908,1560742.514787833,1667117.9814327992,1795485.4597023907
17.0,1943784.4323915134,1777915.4754564443,1804694.4282249394,1566388.715997378,1640262.5191213868,1738706.3914634676,1703043.816193494,1776011.897721016,1941356.7885506514,1758683.5488040664,1895860.0093774651,1971186.8492982893,1809642.8541282886,1781448.8825560627,1845411.3818164882,1812268.539138317,1671552.1465287209,1651782.654799288,1973328.3863996738,1913278.916234551,1744011.801091512,1593837.1191117258,1731854.2785716779,1796281.143342596
17.25,1917028.1239810567,1836178.616610098,1830035.3017216017,1599040.271246361,1664108.3128680894,1758021.08643776,1759794.5216912357,1778300.0205966488,1972918.8790650945,1781185.7398969766,1884480.9017238617,1965298.1020893618,1844977.272284898,1828673.2446648425,1872927.6252043752,1880300.5865324193,1693754.1296354642,1697387.3871039911,2027719.3992046444,1959225.0236733176,1781795.67569737,1651469.970238888,1734101.9826426073,1837099.0598200597
17.5,1973062.0573177915,1803854.5171909968,1863995.9074185833,1627078.7553740703,1681912.0026432674,1802572.2194179911,1764108.2265304942,1792927.9288828878,1987004.7241676503,1816360.2363697833,1946191.2162129807,2038655.6457304521,1832023.365087408,1869459.7908870813,1892880.1057749228,1882764.497624744,1704813.933010896,1693938.3006711584,2036894.2194174274,1997500.5686446247,1814717.6827929525,1674900.9114099126,1809420.3897553068,1854661.86272533
17.75,1992043.361036633,1889886.2116159599,1900066.0616446696,1651611.608872905,1704820.7309977647,1835314.5148906996,1858243.7201185948,1819985.101740577,1980970.035927079,1799327.8338505572,1941915.6191777028,2059372.3025628002,1884129.4266599307,1901940.0512936332,1873949.969251546,1911445.2698843984,1726652.9611710347,1699333.0871693583,2072729.6940170345,2041420.9740385287,1814118.3933000276,1688920.8913755273,1800533.4120379505,1861994.0553186156
18.0,2001308.163424651,1872525.26831007,1924070.311797142,1667018.8087547475,1720563.604210608,1894370.0336425232,1881060.276081822,1830377.5809880893,1983367.155699094,1838734.4909239104,1969504.482464227,2076065.4443643454,1921523.8855408467,1938750.7610165712,1937484.1105852271,1940879.3961865108,1760826.9689330477,1737743.4458254322,2112989.06859999,2068723.0921592424,1826365.4203183723,1736277.2952754137,1876718.980187734,1910386.2565596031
18.25,2054203.1859986421,1925931.203586769,1953602.3135442445,1708720.3345656395,1746891.9805543062,1927355.3872724446,1932708.2991287925,1870206.9689723507,1975251.6391794032,1837067.8486162822,1973016.4918976407,2112525.451215773,1993456.3300110789,1992407.2979971857,1930918.3370417394,1993403.5494895126,1785165.4636641704,1764728.7883329103,2143448.912193183,2114756.6287329122,1848878.8293211965,1735381.4561124858,1907650.4516147557,1914109.5157972393
18.5,2069999.6744605266,1955235.5961076894,1974241.2692721973,1734356.0696339174,1805802.8150503275,1967173.985457507,1968328.6887733287,1890154.1315532164,1982045.1115075604,1876078.112985452,2006401.498265512,2172355.767421607,1975714.1192980967,2009667.7602829789,1963283.776905392,2007938.3885863044,1820433.1301843182,1801971.418121497,2176937.8091284432,2136185.5903536766,1864223.7315055095,1807234.8020151455,1947220.0286899335,1964314.3943817543
18.75,2069317.0785113536,1995061.830388085,2014888.2147408398,1768759.5050801942,1824822.8863880995,1998613.0317987963,2015624.7603840395,1929108.4946948832,1994201.2184808326,1897915.1848071127,2001645.3468092137,2201179.422712904,2057401.1040881185,2064096.8459759047,2003676.3026100795,2066472.1770440594,1854468.1127697339,1828935.4961887128,2205708.489239953,2127304.562380993,1864269.2641433368,1877683.1287907108,1991329.2836656282,1967508.0044996666
19.0,2089126.0747915036,1980940.288399124,2033109.8331368763,1792097.7835124044,1869617.3452090928,2048353.7971934695,2023566.464567329,1971349.6824477224,2000751.8920500784,1923895.0052301523,2021142.9275033546,2290292.832504937,2060343.2094134418,2112111.469107079,2056877.0057055156,2109621.362921628,1888304.0788905981,1821323.141329144,2299676.3735129037,2221664.213831815,1889955.2057274906,1924859.991470568,1993014.1389114207,2007551.8068397406
19.25,2142410.6673261467,2047945.2673556646,2094912.5542360074,1831876.4839468868,1903353.8329696655,2111986.465589234,2128358.085037289,2006234.3228971309,2014354.2973520106,1941593.654218009,2034618.8683042815,2346157.200169274,2128763.8319493784,2176538.893184113,2063846.119105888,2147882.060814915,1916993.5838575363,1879776.4620521718,2279226.3519871454,2251708.7399595436,1917384.4106964632,1936930.466723991,2046712.232074593,2040230.4679092928
19.5,2122020.2113288823,2114824.3304830235,2114588.7298687734,1863320.2271300808,1937051.541011059,2157419.442951578,2123524.7689111885,2045328.7674013195,2021399.843164733,1983257.3705784192,2105480.193961404,2395951.665475556,2139412.7732427483,2225373.7199706165,2144932.4558831705,2177934.8216429334,1968195.9790451454,1849967.2940148152,2361377.7477971567,2320055.3641525037,1940542.7851025842,1964827.3810161822,2084897.485411066,2087132.3956784625
19.75,2138404.42967909,2103590.8891978264,2190189.2286577225,1899190.2936418129,1979495.3479118636,2193736.0612119907,2213866.44621352,2093455.9769629277,2065053.0743147533,2029968.9986517357,2100822.648485068,2456681.2505745743,2201334.43330259,2274375.9029328027,2154119.445760409,2214312.0591524877,1999347.4739666563,1909262.6648711003,2434259.8392713144,2384452.0570232216,1977583.410021493,2025857.6404078223,2189672.483813604,2118132.384509202
20.0,2194853.2886550208,2152098.5547540984,2253736.8432560544,1938273.2461150198,2023640.6742462101,2270121.601928509,2233638.7917679874,2110823.5169865577,2093570.861185016,2044419.4626281622,2205780.4129368463,2499267.731725664,2286205.0745646446,2315917.7573340447,2208970.956450202,2270909.04062904,2038346.0294539712,1967240.3766045715,2489131.4448000877,2457678.8776050336,1991373.227837158,2079283.8557531473,2217457.62245866,2190645.594740261
20.25,2261355.4021928385,2209922.941755104,2270777.994085832,1965998.8697649639,2074759.771051378,2286050.516018058,2305211.772074006,2201918.5181478155,2102488.062275222,2127877.5047792667,2212738.6139023523,2595841.8426108216,2330204.1919495263,2388246.762264714,2218348.1424144977,2311746.5836648364,2054541.105245966,2042030.7449500344,2539658.6177924476,2498278.637991443,2061454.9702373561,2101162.676703106,2303538.358734275,2184822.2557147634
20.5,2257965.925047932,2262126.136037,2313343.912457784,2013015.7585524647,2125038.6299235313,2338900.960633769,2357123.582624175,2233098.0255992487,2131517.7117847675,2127546.0660849772,2243664.7378732217,2655436.312698595,2364503.164267251,2439894.9403154776,2275901.872615265,2320631.332632007,2118249.2551469514,2020432.5712238948,2647869.403471051,2582006.7495505014,2100843.525784232,2177927.9443032523,2352936.096652522,2232419.807292967
20.75,2310495.027423743,2314582.3338925363,2326814.161575173,2061663.3071706367,2184513.6598122045,2378158.7806238695,2397880.282924103,2295548.7654194976,2168469.0551904333,2211155.2415773505,2300566.1559819886,2701147.677493211,2439523.716716593,2491519.6723913136,2280412.71686632,2345123.070040992,2190907.998821432,2125771.6670124168,2682463.41069366,2663272.6834584726,2120076.8019879083,2248749.6095007695,2423015.381868102,2254334.067882856
21.0,2342661.3595709945,2347680.4977506637,2396844.6283934624,2104289.082620765,2260422.794404723,2432447.8685979266,2425105.9097701563,2307650.8960160343,2219352.1984876576,2211068.328254324,2304705.6830226723,2772701.4061947735,2519338.296131452,2582147.0244903853,2359467.708717028,2357066.622061787,2239763.0202062493,2084516.3759091694,2753365.4619642026,2711633.307850491,2225414.8506349795,2315556.8611328527,2486866.7048967825,2334631.7199448384
21.25,2387084.656214223,2484377.7686015447,2399524.3965249206,2145095.180932334,2314941.180162979,2456325.8959572823,2490755.3999301447,2386455.543033224,2256388.7473181235,2316584.9887008956,2377846.5698111854,2817406.0466340673,2602594.506915237,2632628.8471920127,2346212.2956627356,2419462.4596415143,2270881.143619277,2128115.4542729636,2804763.957629146,2809579.2399578094,2248889.7511583096,2427825.104438695,2575674.4392246767,2323247.860138893
21.5,2426564.7400401435,2464660.393793996,2448954.2360135857,2220368.559971723,2391975.102781845,2515867.1911001205,2546650.2955081244,2414574.8168677418,2291074.6665582657,2343716.7785040247,2419036.3314014203,2914665.6403557747,2641610.122565154,2698336.927457723,2410428.1229222617,2428738.736528021,2380931.1195221813,2184326.9360107942,2885624.012219429,2844264.9666386805,2299962.2204580596,2528218.08372275,2665117.930460872,2411252.9858123315
21.75,2429951.9925383944,2563346.341542689,2480064.670515754,2244226.8307255255,2476770.6396260695,2544637.3005202613,2582680.178224448,2510175.8425784833,2335511.435126218,2373053.637920842,2452941.699539849,2978420.2672490496,2720081.9629944023,2779413.5287381085,2475134.5338834417,2481443.3657286963,2431363.1769229425,2278169.537024845,2928765.1010679477,2941073.371061036,2348293.877978643,2623957.1568073505,2722296.2069696947,2405660.98190718
22.0,2476795.6031006034,2622807.9816148123,2513607.338973826,2302200.747416525,2539365.358871142,2604383.1335624927,2666656.8458084627,2550547.5532303723,2375110.139653408,2473691.543607625,2487139.386861599,3068053.257552956,2777622.6806792635,2853775.7459643683,2492450.547578436,2521182.0030090157,2532828.726984631,2296800.6108957347,2955856.6683694376,2972863.0571394255,2416328.7567146476,2683695.184257392,2750840.9975841697,2466415.6750595495
22.25,2503223.1879044157,2671270.52125117,2540904.869762681,2371531.3953360356,2611385.926734982,2682509.4352840655,2658794.6961052343,2615149.6746338354,2431350.618932348,2523734.2271080595,2540401.670819398,3135632.6185263144,2832704.037080013,2929394.7339912183,2562966.091490832,2559560.0838596458,2601360.8290204713,2276465.675552744,3084025.441219821,3043933.7013053894,2497516.025214282,2769093.2689554617,2768321.3749098633,2509891.2822715295
22.5,2521043.9382179147,2718062.6867432278,2588498.9740444818,2429652.4251806084,2679849.98355091,2729067.892759352,2765556.4010991473,2622115.1877903505,2489546.9108262784,2588169.6389548853,2582495.5658127177,3227241.8788646064,2899624.6888651703,2970998.5883296044,2572100.3446830693,2652120.198816733,2694702.442922448,2348251.2398531074,3145839.8338139853,3130997.294179801,2577845.722989458,2814651.4213239783,2813655.2668837057,2537053.810167486
22.75,2592021.126782793,2769413.2957848865,2644984.26149218,2484256.329964031,2743831.4394426923,2752705.1612475137,2789716.207346598,2738268.8995531257,2574719.520737966,2659273.027996988,2666309.7212033127,3304708.320366224,2977653.9550384753,3023720.183435122,2652154.7368523567,2642434.0295808967,2774834.1654333347,2373342.4565894967,3201016.118311535,3207346.5495537557,2652465.096584696,2910120.6232355293,2843306.270819433,2586896.03785301
23.0,2600045.218746561,2826658.527732436,2648227.1323552565,2534621.3655164023,2798300.514268615,2827772.0370280817,2845574.4944573026,2776260.266837438,2622525.8640889255,2719807.3404503157,2719402.648195382,3369912.5713039455,3015484.563223492,3069823.46173298,2667550.876854839,2736868.5234510247,2795977.1164819254,2462964.447351745,3319090.714395754,3268155.17193459,2697686.2162194396,2958854.1259883246,2878688.543237397,2613402.562114571
23.25,2671007.1709310357,2888872.6275782585,2703414.1996323555,2584769.2489910126,2870415.8995268564,2841171.790232485,2859072.90588902,2843328.143398834,2695461.778185902,2781571.5509545295,2770799.6715904004,3419322.1449047145,3103458.740326708,3119824.728185538,2698822.4771901043,2784797.603931745,2906869.629846775,2511432.5271509634,3353705.445264903,3328432.5074387174,2767578.5531782093,2967216.9633381874,2928072.4645160907,2654759.3758994015
23.5,2711159.732631712,2924775.722140789,2758558.183476766,2653971.479830337,2943159.5808692123,2879497.983400836,2863754.947503379,2934206.3091677176,2786868.5268114265,2880318.583194299,2831118.708258282,3442011.132596912,3180781.4470896865,3185938.623599457,2778515.0008529606,2852608.9024161138,2959861.9318922795,2587708.7815067405,3459872.2747604772,3400377.6203290764,2852969.763537176,3025774.9582656515,2942148.6853640587,2715160.005768718
23.75,2782455.891370802,3014014.7064517657,2777267.86689189,2709467.6537149604,3013865.88909967,2909949.365372802,2942417.730015032,3015306.909296209,2866082.215820717,2944697.483334339,2896086.01067728,3452941.9248568215,3209698.672676202,3244160.2734252755,2806296.354689829,2922422.779130329,3036513.3831376163,2607836.3477258394,3524850.4145170557,3485979.575891264,2965655.1172332186,3048334.9614193947,3010477.6680686255,2766362.384640809
24.0,2831626.9763922547,3100965.1032410623,2828950.1296809516,2758663.1939470405,3069860.1788244536,2966071.9845400434,2959015.106903423,3101406.622117158,2951745.673212456,3013588.347941832,2956904.791804227,3455399.809640104,3268609.903111978,3334724.5675999033,2854253.5064527337,3023612.9933796506,3121799.684650826,2700030.531021667,3583823.602906545,3571476.5633807327,3013977.0190381715,3103693.588093151,3017517.900347132,2800665.101017634
24.25,2875328.0631925985,3197444.6977187158,2875632.7414863473,2817046.820170836,3135131.3277836423,2972290.5150174806,3004878.364771785,3197095.424934069,3036315.637795275,3090489.00528298,3008474.568282041,3463626.6771997395,3332903.3807852487,3423890.7450556033,2952818.0432682615,3089408.4737807764,3151897.079689517,2743203.079617847,3670847.083311283,3643545.3983467566,3148565.806505839,3157456.4301501764,3067888.623485421,2872343.255552494
24.5,2934621.872048002,3266469.6880027135,2882554.001792243,2886080.8720244784,3238879.0468429797,3056756.7236413667,3098728.2793936008,3314761.071960276,3129064.5428702612,3190045.040640802,3093827.6063008453,3502096.9621122247,3372539.0002051843,3528738.9188810405,2998739.8861327604,3180802.327057752,3267667.429388451,2816700.5093647637,3752563.7217708644,3752166.1615615613,3225256.0803636205,3244774.681070877,3103535.729243394,2942119.8586611026
24.75,3010953.4723937293,3382518.9695243835,2976696.7362920875,2934687.215379917,3344122.4508639826,3092988.282681292,3113801.2719568196,3400766.4656840814,3234003.7021016497,3301626.304370533,3201709.199824911,3572014.956951893,3415036.728346391,3635436.8509857003,3051673.371771957,3260769.2646862087,3340201.2348224754,2893500.8237745687,3833928.4905641153,3845005.8064428386,3306749.7344226837,3310203.1635529776,3184668.9882834465,3023918.7308838293
25.0,3070103.0786246387,3492181.166628329,2986593.9445579415,3009171.8480899115,3430698.6489855736,3164403.312101595,3216576.113321189,3470869.5128320637,3346888.1308882455,3356262.874973008,3277541.2004553475,3566455.4969929783,3440670.146077358,3765811.337707057,3124533.2085974724,3353716.456171498,3387942.6853086874,2972266.16998554,3948810.1284518098,3899778.2718997723,3458480.4915869455,3385562.8776666466,3252377.10894865,3046033.562199188
25.25,3147152.7582670846,3597905.314893023,3055860.7284718137,3073240.902740392,3535134.823670272,3233750.9821272762,3300310.684212627,3616350.7295632795,3470804.5753111406,3503158.433886326,3378587.43774625,3648493.659490643,3517693.669330799,3906693.746658007,3175715.152253151,3430366.7887359965,3461253.2921995106,3055330.4303394086,4091984.0312807197,4011775.1363051157,3605346.437192686,3460605.314987067,3369533.1182632158,3157879.2367384653
25.5,3241893.598519412,3778685.1550295195,3131729.261972167,3152095.4606023557,3637449.1177146216,3344185.834566752,3369532.5228276975,3693981.175058018,3606119.7522653234,3580621.9071482746,3514191.7421543524,3741148.096475457,3581662.514742331,4074596.7173102987,3252457.80617055,3562106.61922371,3522793.173467318,3189711.149264596,4210904.162324674,4067474.3406240866,3800395.490304745,3560838.794965946,3507002.2750157444,3160846.447926406
25.75,3299652.90734161,3885780.5215778667,3210261.0849908483,3240063.380023494,3741036.49284094,3416749.119441408,3503950.4242412103,3925668.2110387627,3760105.594328418,3718485.136903156,3627305.875977603,3870678.82353774,3672595.32024161,4185751.3569496907,3337168.249609658,3693591.482755459,3637983.7377879983,3274369.023510557,4338173.5791299995,4200077.449218519,3962012.839909698,3701518.81388618,3636429.5154119837,3313088.3344020844
26.0,3461862.6004373664,4084645.7123350143,3263787.093319026,3352196.283587658,3862623.967378183,3533778.058509075,3567973.3402410275,4034581.6747396644,3933332.5012369445,3894942.552463098,3737716.4569995184,4032630.2150171744,3780325.508173307,4360014.165286671,3433045.122504812,3858231.3334378907,3765962.8865616247,3313873.837471673,4474482.758889141,4325735.178697037,4133495.508980809,3801202.5885084905,3807450.5520803276,3361815.3552099573
26.25,3551310.9285279186,4334982.740262413,3390931.1714062258,3433570.9215803146,3995828.364315004,3666701.8646189948,3675665.0990254954,4252519.57796435,4107291.662460125,4102931.0092728934,3843306.3080543173,4166828.6067045676,3924899.3936074865,4618613.739617319,3541828.7337740697,3988308.3238597927,3855818.4635899286,3430816.770225496,4701159.148912112,4501007.636969104,4319218.367404042,3947285.085101417,4015428.743925875,3462033.511011962
26.5,3741348.690584472,4603344.84947977,3524583.624337023,3569309.9755977574,4144400.984760111,3759499.2798919966,3821631.1871209866,4472102.022809173,4360851.658189802,4329469.677823009,3979394.631604859,4404006.26306002,4116966.712904583,4937043.572911985,3668927.12162249,4172371.047460556,3996367.5216891547,3546422.881221251,4798760.958910798,4691925.021824316,4485483.627609686,4125896.2850239496,4225187.859325582,3571970.5228466555
26.75,3872234.0026528616,4940046.412667815,3619753.4682199014,3724376.843897155,4313938.921108044,3927828.976273826,3925871.7015644996,4660336.827648509,4620634.309567567,4462402.845748786,4145427.992422364,4705700.610704797,4355736.854355408,5202000.307116249,3810782.3447730904,4386356.131771868,4198292.809931293,3694957.1361948936,4944150.116571195,4910772.252531456,4687965.236865651,4288403.960553661,4453090.090252761,3732493.8549905545
27.0,4082455.27404921,5136409.804500834,3800906.704056335,3859174.505223303,4533066.012307023,4173635.547541994,4143399.260630897,4932746.278005196,4872815.704084598,4733928.908959187,4347933.322339087,4924147.399158189,4653038.459442948,5442802.386451866,3965247.4873159006,4571537.230364221,4470280.366386414,3925698.0433565485,5098726.060649843,5103652.435863003,4952580.545865637,4452154.737109213,4663722.951716915,3868952.3361380897
27.25,4254792.40516677,5406645.253744697,3958237.1942926752,4035285.4415866965,4777071.073049834,4364094.315139395,4348037.618346676,5149044.893615115,5115924.230296308,4917380.988119039,4536423.160150759,5184888.6180456625,5022235.376393174,5645126.931423823,4155393.976435488,4776168.468799562,4697256.218913511,4105486.2697384865,5200438.202792254,5281104.399788568,5327223.533446919,4630361.838606979,4867900.668870376,4053411.1525509283
27.5,4448056.644001151,5665131.048590597,4130728.0499403984,4257417.333338622,5075273.233425516,4576122.268567345,4542307.346175078,5428562.481496493,5322521.058852629,5198028.668116223,4791615.532716289,5494061.0446600765,5423564.118474093,5891710.261722853,4385693.905032938,5009029.923022357,4971722.788273898,4323021.631913966,5250742.64747741,5609459.384554371,5728031.775715597,4811644.415452986,5125764.63239638,4291474.099958882
27.75,4747729.869205648,5990027.989493879,4271774.601320296,4486542.482739189,5397790.243557352,4767324.112440225,4739981.254375573,5648828.4455952495,5562189.177335479,5508421.592480515,5020024.082143928,5681756.911822348,5829079.000135653,6134898.602372487,4669913.23507361,5238367.0656358255,5285477.940737233,4606309.0511969365,5434262.368839495,6104244.433724144,6179701.8230594,5029370.445006862,5394066.980684194,4512948.477217905
28.0,5077152.215012117,6346667.530010986,4400164.534852664,4795153.375521891,5740366.71565972,4970351.540574594,4940410.138080741,6006127.993059043,5896543.127982573,5773714.048519596,5232633.602268306,5953740.107118086,6175800.738783692,6380039.710153926,4906518.195141301,5520236.829779307,5485931.8479583915,4885270.251139352,5497108.205422661,6553535.906826829,6711597.566297762,5294629.157757875,5736395.743990349,4741628.832099597
28.25,5442802.213522246,6721180.534545517,4569246.422374089,5060194.976420981,6098371.419686896,5227511.75855677,5235193.29016359,6431567.670889218,6201940.309367613,6081911.624005404,5423107.826566176,6360795.084661137,6539618.24154166,6508988.334936604,5184706.231726935,5742556.7188416105,5703210.0940589905,5103384.421209451,5647746.278981758,7018851.3571891785,7206709.43713639,5521325.358082251,5897589.403722359,4983277.4313349575
28.5,5819433.163951353,7167993.425067456,4706120.937476996,5337752.393211076,6339584.516230352,5509235.756732883,5459332.314460668,6830532.396064122,6684090.575891668,6506586.532161857,5723198.4419751605,6823742.855928248,6979286.098226085,6634523.049311436,5517383.016311038,5928772.705926606,5944253.391815735,5593722.904414408,5789924.808274298,7416276.770961415,7709277.680213234,5764323.418767756,6139089.809460148,5295209.782268409
28.75,6277828.344818231,7571993.399255753,4860778.204742634,5618807.330006628,6468190.29131268,5743310.417582743,5764399.461469679,7192657.374667601,7035070.061085036,6930891.741368611,5986047.691391309,7329365.443391048,7519004.348217647,6700938.872175679,5941946.081995935,5994159.722724336,6087801.547161623,5936178.661584681,5954936.548442552,7539116.714371941,8230155.343783696,5957699.184548985,6354336.12443635,5578106.626622258
29.0,6612831.056127028,7876573.657099915,5026171.404940576,5778961.846743584,6582685.264919281,5987468.7565316865,6036326.469507044,7502609.984315121,7308154.577018738,7289076.695226091,6267733.574732029,7854202.8008501455,8278154.857887037,6782036.820343769,6315339.225306424,6059455.455262734,6288503.301749374,6413298.778593844,6089772.670694698,7358531.264315807,8780691.4770298,6145640.750970204,6500511.878211513,5871166.411515063
29.25,6859651.316662008,8210661.458865611,5247031.976093986,5987438.946176211,6642741.279261214,6201775.0391527815,6281525.307093707,7684856.051053134,7629576.480777798,7659072.371790799,6504893.172927972,8271576.918938145,8979831.158404032,6936527.393357421,6720025.628009102,6096232.060856502,6596770.651312336,6935860.032284881,6207248.558732698,7138440.6314132,9183675.067614295,6302429.609524698,6666240.2439626055,6195801.301134861
29.5,7254975.276173447,8554209.294951757,5480435.204544646,6077566.98048343,6677000.2895804895,6291999.202099656,6374364.42904033,8030242.489382715,7915393.115093173,7707215.081626546,6900078.231917526,8375565.341345816,9486950.048861185,7011213.177457231,7194595.668621179,6309193.208282182,7047256.5750442855,7447418.076538895,6081732.542678197,6820078.972189238,9351583.332178,6434712.38991957,6804669.114106611,6692046.411970543
